folder,File path,Type,English name,Traditional Chinese name,key,url
Minor_Power_Cards\JE,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\JE\Combined\JECards300pxiJEMinor9png_combined.webp,Minor,SUCKING OOZE,吮物黏液,Minor_Power_Cards/JE/JECards300pxiJEMinor9png_combined.webp,https://suisoko.com/Minor_Power_Cards/JE/JECards300pxiJEMinor9png_combined.webp
Minor_Power_Cards\NI,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\NI\Combined\Roiling_Bog_and_Snagging_Thorn_combined.webp,Minor,ROILING BOG AND SNAGGING THORN,洶湧的沼澤，撓人的棘刺,Minor_Power_Cards/NI/Roiling_Bog_and_Snagging_Thorn_combined.webp,https://suisoko.com/Minor_Power_Cards/NI/Roiling_Bog_and_Snagging_Thorn_combined.webp
,,,,,,
Player_Aids,D:\MyWorks\Practice\Translation\spirit_island\PS\Player_Aids\Combined\BaseCards300pxiBaseAid0png_combined.webp,Player_aid,player aid 1,幫助卡1,Player_Aids/BaseCards300pxiBaseAid0png_combined.webp,https://suisoko.com/Player_Aids/BaseCards300pxiBaseAid0png_combined.webp
Player_Aids,D:\MyWorks\Practice\Translation\spirit_island\PS\Player_Aids\Combined\BaseCards300pxiBaseAid1png_combined.webp,Player_aid,player aid 2,幫助卡2,Player_Aids/BaseCards300pxiBaseAid1png_combined.webp,https://suisoko.com/Player_Aids/BaseCards300pxiBaseAid1png_combined.webp
Player_Aids,D:\MyWorks\Practice\Translation\spirit_island\PS\Player_Aids\Combined\BaseCards300pxiBaseAid2png_combined.webp,Player_aid,player aid 3,幫助卡3,Player_Aids/BaseCards300pxiBaseAid2png_combined.webp,https://suisoko.com/Player_Aids/BaseCards300pxiBaseAid2png_combined.webp
Player_Aids,D:\MyWorks\Practice\Translation\spirit_island\PS\Player_Aids\Combined\BaseCards300pxiBaseAid3png_combined.webp,Player_aid,player aid 4,幫助卡4,Player_Aids/BaseCards300pxiBaseAid3png_combined.webp,https://suisoko.com/Player_Aids/BaseCards300pxiBaseAid3png_combined.webp
Player_Aids,D:\MyWorks\Practice\Translation\spirit_island\PS\Player_Aids\Combined\JECards300pxiJEPlayerAid0png_combined.webp,Player_aid,JE player aid 1,JE幫助卡1,Player_Aids/JECards300pxiJEPlayerAid0png_combined.webp,https://suisoko.com/Player_Aids/JECards300pxiJEPlayerAid0png_combined.webp
Player_Aids,D:\MyWorks\Practice\Translation\spirit_island\PS\Player_Aids\Combined\JECards300pxiJEPlayerAid1png_combined.webp,Player_aid,JE player aid 2,JE幫助卡2,Player_Aids/JECards300pxiJEPlayerAid1png_combined.webp,https://suisoko.com/Player_Aids/JECards300pxiJEPlayerAid1png_combined.webp
Player_Aids,D:\MyWorks\Practice\Translation\spirit_island\PS\Player_Aids\Combined\NIPlayerAid0png_combined.webp,Player_aid,NI player aid 1,NI幫助卡1,Player_Aids/NIPlayerAid0png_combined.webp,https://suisoko.com/Player_Aids/NIPlayerAid0png_combined.webp
Player_Aids,D:\MyWorks\Practice\Translation\spirit_island\PS\Player_Aids\Combined\NIPlayerAid1png_combined.webp,Player_aid,NI player aid 2,NI幫助卡2,Player_Aids/NIPlayerAid1png_combined.webp,https://suisoko.com/Player_Aids/NIPlayerAid1png_combined.webp
,,,,,,
Reminders\JE,D:\MyWorks\Practice\Translation\spirit_island\PS\Reminders\JE\Combined\JE_Reminder_(10)_combined.webp,Reminder,,,Reminders/JE/JE_Reminder_(10)_combined.webp,https://suisoko.com/Reminders/JE/JE_Reminder_(10)_combined.webp
Reminders\JE,D:\MyWorks\Practice\Translation\spirit_island\PS\Reminders\JE\Combined\JE_Reminder_(11)_combined.webp,Reminder,,,Reminders/JE/JE_Reminder_(11)_combined.webp,https://suisoko.com/Reminders/JE/JE_Reminder_(11)_combined.webp
Reminders\JE,D:\MyWorks\Practice\Translation\spirit_island\PS\Reminders\JE\Combined\JE_Reminder_(12)_combined.webp,Reminder,,,Reminders/JE/JE_Reminder_(12)_combined.webp,https://suisoko.com/Reminders/JE/JE_Reminder_(12)_combined.webp
Reminders\JE,D:\MyWorks\Practice\Translation\spirit_island\PS\Reminders\JE\Combined\JE_Reminder_(13)_combined.webp,Reminder,,,Reminders/JE/JE_Reminder_(13)_combined.webp,https://suisoko.com/Reminders/JE/JE_Reminder_(13)_combined.webp
Reminders\JE,D:\MyWorks\Practice\Translation\spirit_island\PS\Reminders\JE\Combined\JE_Reminder_(14)_combined.webp,Reminder,,,Reminders/JE/JE_Reminder_(14)_combined.webp,https://suisoko.com/Reminders/JE/JE_Reminder_(14)_combined.webp
Reminders\JE,D:\MyWorks\Practice\Translation\spirit_island\PS\Reminders\JE\Combined\JE_Reminder_(2)_combined.webp,Reminder,,,Reminders/JE/JE_Reminder_(2)_combined.webp,https://suisoko.com/Reminders/JE/JE_Reminder_(2)_combined.webp
Reminders\JE,D:\MyWorks\Practice\Translation\spirit_island\PS\Reminders\JE\Combined\JE_Reminder_(4)_combined.webp,Reminder,,,Reminders/JE/JE_Reminder_(4)_combined.webp,https://suisoko.com/Reminders/JE/JE_Reminder_(4)_combined.webp
Reminders\JE,D:\MyWorks\Practice\Translation\spirit_island\PS\Reminders\JE\Combined\JE_Reminder_(6)_combined.webp,Reminder,,,Reminders/JE/JE_Reminder_(6)_combined.webp,https://suisoko.com/Reminders/JE/JE_Reminder_(6)_combined.webp
Reminders\JE,D:\MyWorks\Practice\Translation\spirit_island\PS\Reminders\JE\Combined\JE_Reminder_(8)_combined.webp,Reminder,,,Reminders/JE/JE_Reminder_(8)_combined.webp,https://suisoko.com/Reminders/JE/JE_Reminder_(8)_combined.webp
Reminders\JE,D:\MyWorks\Practice\Translation\spirit_island\PS\Reminders\JE\Combined\JE_Reminder_combined.webp,Reminder,,,Reminders/JE/JE_Reminder_combined.webp,https://suisoko.com/Reminders/JE/JE_Reminder_combined.webp
Reminders\NI,D:\MyWorks\Practice\Translation\spirit_island\PS\Reminders\NI\Combined\NIReminder4png_combined.webp,Reminder,,,Reminders/NI/NIReminder4png_combined.webp,https://suisoko.com/Reminders/NI/NIReminder4png_combined.webp
Reminders\NI,D:\MyWorks\Practice\Translation\spirit_island\PS\Reminders\NI\Combined\NIReminder5png_combined.webp,Reminder,,,Reminders/NI/NIReminder5png_combined.webp,https://suisoko.com/Reminders/NI/NIReminder5png_combined.webp
Reminders\NI,D:\MyWorks\Practice\Translation\spirit_island\PS\Reminders\NI\Combined\NIReminder6png_combined.webp,Reminder,,,Reminders/NI/NIReminder6png_combined.webp,https://suisoko.com/Reminders/NI/NIReminder6png_combined.webp
,,,,,,
Scenarios,D:\MyWorks\Practice\Translation\spirit_island\PS\Scenarios\Combined\BaseCards300pxiScenarioBlitz1png_combined.webp,Scenario,BLITZ,閃電戰,Scenarios/BaseCards300pxiScenarioBlitz1png_combined.webp,https://suisoko.com/Scenarios/BaseCards300pxiScenarioBlitz1png_combined.webp
Scenarios,D:\MyWorks\Practice\Translation\spirit_island\PS\Scenarios\Combined\BaseCards300pxiScenarioBlitzpng_combined.webp,Scenario,BLITZ,閃電戰,Scenarios/BaseCards300pxiScenarioBlitzpng_combined.webp,https://suisoko.com/Scenarios/BaseCards300pxiScenarioBlitzpng_combined.webp
Scenarios,D:\MyWorks\Practice\Translation\spirit_island\PS\Scenarios\Combined\BaseCards300pxiScenarioDahanInsurrection1png_combined.webp,Scenario,DAHAN INSURRECTION,達漢起義,Scenarios/BaseCards300pxiScenarioDahanInsurrection1png_combined.webp,https://suisoko.com/Scenarios/BaseCards300pxiScenarioDahanInsurrection1png_combined.webp
Scenarios,D:\MyWorks\Practice\Translation\spirit_island\PS\Scenarios\Combined\BaseCards300pxiScenarioDahanInsurrectionpng_combined.webp,Scenario,DAHAN INSURRECTION,達漢起義,Scenarios/BaseCards300pxiScenarioDahanInsurrectionpng_combined.webp,https://suisoko.com/Scenarios/BaseCards300pxiScenarioDahanInsurrectionpng_combined.webp
Scenarios,D:\MyWorks\Practice\Translation\spirit_island\PS\Scenarios\Combined\BaseCards300pxiScenarioGuardtheIslesHeart1png_combined.webp,Scenario,GUARD THE ISLES HEART,島嶼之心守衛戰,Scenarios/BaseCards300pxiScenarioGuardtheIslesHeart1png_combined.webp,https://suisoko.com/Scenarios/BaseCards300pxiScenarioGuardtheIslesHeart1png_combined.webp
Scenarios,D:\MyWorks\Practice\Translation\spirit_island\PS\Scenarios\Combined\BaseCards300pxiScenarioGuardtheIslesHeartpng_combined.webp,Scenario,GUARD THE ISLES HEART,島嶼之心守衛戰,Scenarios/BaseCards300pxiScenarioGuardtheIslesHeartpng_combined.webp,https://suisoko.com/Scenarios/BaseCards300pxiScenarioGuardtheIslesHeartpng_combined.webp
Scenarios,D:\MyWorks\Practice\Translation\spirit_island\PS\Scenarios\Combined\BaseCards300pxiScenarioRitualsofTerror1png_combined.webp,Scenario,RITUALS OF TERROR,恐怖祭儀,Scenarios/BaseCards300pxiScenarioRitualsofTerror1png_combined.webp,https://suisoko.com/Scenarios/BaseCards300pxiScenarioRitualsofTerror1png_combined.webp
Scenarios,D:\MyWorks\Practice\Translation\spirit_island\PS\Scenarios\Combined\BaseCards300pxiScenarioRitualsofTerrorpng_combined.webp,Scenario,RITUALS OF TERROR,恐怖祭儀,Scenarios/BaseCards300pxiScenarioRitualsofTerrorpng_combined.webp,https://suisoko.com/Scenarios/BaseCards300pxiScenarioRitualsofTerrorpng_combined.webp
Scenarios,D:\MyWorks\Practice\Translation\spirit_island\PS\Scenarios\Combined\BnCCards300pxiScenarioPowersLongForgotten1png_combined.webp,Scenario,POWERSLON6 FORGOTTEN,失傳的力量,Scenarios/BnCCards300pxiScenarioPowersLongForgotten1png_combined.webp,https://suisoko.com/Scenarios/BnCCards300pxiScenarioPowersLongForgotten1png_combined.webp
Scenarios,D:\MyWorks\Practice\Translation\spirit_island\PS\Scenarios\Combined\BnCCards300pxiScenarioPowersLongForgottenpng_combined.webp,Scenario,POWERSLON6 FORGOTTEN,失傳的力量,Scenarios/BnCCards300pxiScenarioPowersLongForgottenpng_combined.webp,https://suisoko.com/Scenarios/BnCCards300pxiScenarioPowersLongForgottenpng_combined.webp
Scenarios,D:\MyWorks\Practice\Translation\spirit_island\PS\Scenarios\Combined\BnCCards300pxiScenarioRitualsoftheDestroyingFlame1png_combined.webp,Scenario,RITUALS OF THE DESTROYING FLAME,烈火祭儀,Scenarios/BnCCards300pxiScenarioRitualsoftheDestroyingFlame1png_combined.webp,https://suisoko.com/Scenarios/BnCCards300pxiScenarioRitualsoftheDestroyingFlame1png_combined.webp
Scenarios,D:\MyWorks\Practice\Translation\spirit_island\PS\Scenarios\Combined\BnCCards300pxiScenarioRitualsoftheDestroyingFlamepng_combined.webp,Scenario,RITUALS OF THE DESTROYING FLAME,烈火祭儀,Scenarios/BnCCards300pxiScenarioRitualsoftheDestroyingFlamepng_combined.webp,https://suisoko.com/Scenarios/BnCCards300pxiScenarioRitualsoftheDestroyingFlamepng_combined.webp
Scenarios,D:\MyWorks\Practice\Translation\spirit_island\PS\Scenarios\Combined\BnCCards300pxiScenarioSecondWave1png_combined.webp,Scenario,SECOND WAVE,再次入侵,Scenarios/BnCCards300pxiScenarioSecondWave1png_combined.webp,https://suisoko.com/Scenarios/BnCCards300pxiScenarioSecondWave1png_combined.webp
Scenarios,D:\MyWorks\Practice\Translation\spirit_island\PS\Scenarios\Combined\BnCCards300pxiScenarioSecondWavepng_combined.webp,Scenario,SECOND WAVE,再次入侵,Scenarios/BnCCards300pxiScenarioSecondWavepng_combined.webp,https://suisoko.com/Scenarios/BnCCards300pxiScenarioSecondWavepng_combined.webp
Scenarios,D:\MyWorks\Practice\Translation\spirit_island\PS\Scenarios\Combined\FnFCards300pxiScenarioADiversityofSpirits1png_combined.webp,Scenario,A DIVERSITY OF SPIRITS,精靈多樣性,Scenarios/FnFCards300pxiScenarioADiversityofSpirits1png_combined.webp,https://suisoko.com/Scenarios/FnFCards300pxiScenarioADiversityofSpirits1png_combined.webp
Scenarios,D:\MyWorks\Practice\Translation\spirit_island\PS\Scenarios\Combined\FnFCards300pxiScenarioADiversityofSpiritspng_combined.webp,Scenario,A DIVERSITY OF SPIRITS,精靈多樣性,Scenarios/FnFCards300pxiScenarioADiversityofSpiritspng_combined.webp,https://suisoko.com/Scenarios/FnFCards300pxiScenarioADiversityofSpiritspng_combined.webp
Scenarios,D:\MyWorks\Practice\Translation\spirit_island\PS\Scenarios\Combined\FnFCards300pxiScenarioVariedTerrains1png_combined.webp,Scenario,VARIED TERRAINS,百變地貌,Scenarios/FnFCards300pxiScenarioVariedTerrains1png_combined.webp,https://suisoko.com/Scenarios/FnFCards300pxiScenarioVariedTerrains1png_combined.webp
Scenarios,D:\MyWorks\Practice\Translation\spirit_island\PS\Scenarios\Combined\FnFCards300pxiScenarioVariedTerrainspng_combined.webp,Scenario,VARIED TERRAINS,百變地貌,Scenarios/FnFCards300pxiScenarioVariedTerrainspng_combined.webp,https://suisoko.com/Scenarios/FnFCards300pxiScenarioVariedTerrainspng_combined.webp
Scenarios,D:\MyWorks\Practice\Translation\spirit_island\PS\Scenarios\Combined\JECards300pxiScenarioDespicableTheft1png_combined.webp,Scenario,DESPICABLE THEFT,卑劣竊賊,Scenarios/JECards300pxiScenarioDespicableTheft1png_combined.webp,https://suisoko.com/Scenarios/JECards300pxiScenarioDespicableTheft1png_combined.webp
Scenarios,D:\MyWorks\Practice\Translation\spirit_island\PS\Scenarios\Combined\JECards300pxiScenarioDespicableTheftpng_combined.webp,Scenario,DESPICABLE THEFT,卑劣竊賊,Scenarios/JECards300pxiScenarioDespicableTheftpng_combined.webp,https://suisoko.com/Scenarios/JECards300pxiScenarioDespicableTheftpng_combined.webp
Scenarios,D:\MyWorks\Practice\Translation\spirit_island\PS\Scenarios\Combined\JECards300pxiScenarioElementalInvocation1png_combined.webp,Scenario,ELEMENTAL INVOCATION,元素召喚,Scenarios/JECards300pxiScenarioElementalInvocation1png_combined.webp,https://suisoko.com/Scenarios/JECards300pxiScenarioElementalInvocation1png_combined.webp
Scenarios,D:\MyWorks\Practice\Translation\spirit_island\PS\Scenarios\Combined\JECards300pxiScenarioElementalInvocationpng_combined.webp,Scenario,ELEMENTAL INVOCATION,元素召喚,Scenarios/JECards300pxiScenarioElementalInvocationpng_combined.webp,https://suisoko.com/Scenarios/JECards300pxiScenarioElementalInvocationpng_combined.webp
Scenarios,D:\MyWorks\Practice\Translation\spirit_island\PS\Scenarios\Combined\JECards300pxiScenarioTheGreatRiver1png_combined.webp,Scenario,THE GREAT RIVER,大河,Scenarios/JECards300pxiScenarioTheGreatRiver1png_combined.webp,https://suisoko.com/Scenarios/JECards300pxiScenarioTheGreatRiver1png_combined.webp
Scenarios,D:\MyWorks\Practice\Translation\spirit_island\PS\Scenarios\Combined\JECards300pxiScenarioTheGreatRiverpng_combined.webp,Scenario,THE GREAT RIVER,大河,Scenarios/JECards300pxiScenarioTheGreatRiverpng_combined.webp,https://suisoko.com/Scenarios/JECards300pxiScenarioTheGreatRiverpng_combined.webp
Scenarios,D:\MyWorks\Practice\Translation\spirit_island\PS\Scenarios\Combined\Scenario_Destiny_Unfolds_(1)_combined.webp,Scenario,DESTINY UNFOLDS,揭示天命,Scenarios/Scenario_Destiny_Unfolds_(1)_combined.webp,https://suisoko.com/Scenarios/Scenario_Destiny_Unfolds_(1)_combined.webp
Scenarios,D:\MyWorks\Practice\Translation\spirit_island\PS\Scenarios\Combined\Scenario_Destiny_Unfolds_combined.webp,Scenario,DESTINY UNFOLDS,揭示天命,Scenarios/Scenario_Destiny_Unfolds_combined.webp,https://suisoko.com/Scenarios/Scenario_Destiny_Unfolds_combined.webp
Scenarios,D:\MyWorks\Practice\Translation\spirit_island\PS\Scenarios\Combined\Scenario_Surges_of_Colonization_(Larger)_(1)_combined.webp,Scenario,SURGES OF COLONIZATION(LARGER SURGES),殖民波濤(巨大波濤),Scenarios/Scenario_Surges_of_Colonization_(Larger)_(1)_combined.webp,https://suisoko.com/Scenarios/Scenario_Surges_of_Colonization_(Larger)_(1)_combined.webp
Scenarios,D:\MyWorks\Practice\Translation\spirit_island\PS\Scenarios\Combined\Scenario_Surges_of_Colonization_(Larger)_combined.webp,Scenario,SURGES OF COLONIZATION(LARGER SURGES),殖民波濤(巨大波濤),Scenarios/Scenario_Surges_of_Colonization_(Larger)_combined.webp,https://suisoko.com/Scenarios/Scenario_Surges_of_Colonization_(Larger)_combined.webp
Scenarios,D:\MyWorks\Practice\Translation\spirit_island\PS\Scenarios\Combined\Scenario_Surges_of_Colonization_(Normal)_(1)_combined.webp,Scenario,SURGES OF COLONIZATION(NORMAL SURGES),殖民波濤(普通波濤),Scenarios/Scenario_Surges_of_Colonization_(Normal)_(1)_combined.webp,https://suisoko.com/Scenarios/Scenario_Surges_of_Colonization_(Normal)_(1)_combined.webp
Scenarios,D:\MyWorks\Practice\Translation\spirit_island\PS\Scenarios\Combined\Scenario_Surges_of_Colonization_(Normal)_combined.webp,Scenario,SURGES OF COLONIZATION(NORMAL SURGES),殖民波濤(普通波濤),Scenarios/Scenario_Surges_of_Colonization_(Normal)_combined.webp,https://suisoko.com/Scenarios/Scenario_Surges_of_Colonization_(Normal)_combined.webp
Scenarios,D:\MyWorks\Practice\Translation\spirit_island\PS\Scenarios\Combined\Scenario_Ward_the_Shores_(1)_combined.webp,Scenario,WARD THE SHORES,海岸結界,Scenarios/Scenario_Ward_the_Shores_(1)_combined.webp,https://suisoko.com/Scenarios/Scenario_Ward_the_Shores_(1)_combined.webp
Scenarios,D:\MyWorks\Practice\Translation\spirit_island\PS\Scenarios\Combined\Scenario_Ward_the_Shores_combined.webp,Scenario,WARD THE SHORES,海岸結界,Scenarios/Scenario_Ward_the_Shores_combined.webp,https://suisoko.com/Scenarios/Scenario_Ward_the_Shores_combined.webp
,,,,,,
Spirits\Behemoth,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Behemoth\Combined\NIUnique25png_combined.webp,Unique,TERRIFYING RAMPAGE,顫慄大暴走,Spirits/Behemoth/NIUnique25png_combined.webp,https://suisoko.com/Spirits/Behemoth/NIUnique25png_combined.webp
Spirits\Behemoth,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Behemoth\Combined\NIUnique26png_combined.webp,Unique,SURGING LAHAR,火山泥流洪,Spirits/Behemoth/NIUnique26png_combined.webp,https://suisoko.com/Spirits/Behemoth/NIUnique26png_combined.webp
Spirits\Behemoth,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Behemoth\Combined\NIUnique27png_combined.webp,Unique,EXALTATION OF GRASPING ROOTS,葉茂根深之樂,Spirits/Behemoth/NIUnique27png_combined.webp,https://suisoko.com/Spirits/Behemoth/NIUnique27png_combined.webp
Spirits\Behemoth,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Behemoth\Combined\NIUnique28png_combined.webp,Unique,BLAZING INTIMIDATION,熾熱威懾,Spirits/Behemoth/NIUnique28png_combined.webp,https://suisoko.com/Spirits/Behemoth/NIUnique28png_combined.webp
Spirits\Behemoth,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Behemoth\Combined\Spirit_Panel_NI_(15)_combined.webp,Spirit,EMBER EYED BEHEMOTH,灼眼巨獸,Spirits/Behemoth/Spirit_Panel_NI_(15)_combined.webp,https://suisoko.com/Spirits/Behemoth/Spirit_Panel_NI_(15)_combined.webp
Spirits\Behemoth,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Behemoth\Combined\Spirit_Panel_NI_(14)_combined.webp,Spirit,EMBER EYED BEHEMOTH,灼眼巨獸,Spirits/Behemoth/Spirit_Panel_NI_(14)_combined.webp,https://suisoko.com/Spirits/Behemoth/Spirit_Panel_NI_(14)_combined.webp
,,,,,,
Spirits\Bringer,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Bringer\Combined\BaseCards300pxiBaseUnique30png_combined.webp,Unique,PREDATORY NIGHTMARES,惡夢捕獵,Spirits/Bringer/BaseCards300pxiBaseUnique30png_combined.webp,https://suisoko.com/Spirits/Bringer/BaseCards300pxiBaseUnique30png_combined.webp
Spirits\Bringer,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Bringer\Combined\BaseCards300pxiBaseUnique31png_combined.webp,Unique,DREAD APPARITIONS,駭人亡魂,Spirits/Bringer/BaseCards300pxiBaseUnique31png_combined.webp,https://suisoko.com/Spirits/Bringer/BaseCards300pxiBaseUnique31png_combined.webp
Spirits\Bringer,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Bringer\Combined\BaseCards300pxiBaseUnique32png_combined.webp,Unique,CALL ON MIDNIGHT'S DREAM,呼喚午夜之夢,Spirits/Bringer/BaseCards300pxiBaseUnique32png_combined.webp,https://suisoko.com/Spirits/Bringer/BaseCards300pxiBaseUnique32png_combined.webp
Spirits\Bringer,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Bringer\Combined\BaseCards300pxiBaseUnique33png_combined.webp,Unique,DREAMS OF THE DAHAN,達漢夢境,Spirits/Bringer/BaseCards300pxiBaseUnique33png_combined.webp,https://suisoko.com/Spirits/Bringer/BaseCards300pxiBaseUnique33png_combined.webp
Spirits\Bringer,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Bringer\Combined\NIAspects39png_combined.webp,Aspect,ENTICING,誘惑,Spirits/Bringer/NIAspects39png_combined.webp,https://suisoko.com/Spirits/Bringer/NIAspects39png_combined.webp
Spirits\Bringer,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Bringer\Combined\NIAspects3png_combined.webp,Aspect,VIOLENCE,兇殘,Spirits/Bringer/NIAspects3png_combined.webp,https://suisoko.com/Spirits/Bringer/NIAspects3png_combined.webp
Spirits\Bringer,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Bringer\Combined\Spirit_Panel_(57)_combined.webp,Spirit,BRINGER OF DREAMS AND NIGHTMARES,夢|魔佈道者,Spirits/Bringer/Spirit_Panel_(57)_combined.webp,https://suisoko.com/Spirits/Bringer/Spirit_Panel_(57)_combined.webp
Spirits\Bringer,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Bringer\Combined\Spirit_Panel_(56)_combined.webp,Spirit,BRINGER OF DREAMS AND NIGHTMARES,夢|魔佈道者,Spirits/Bringer/Spirit_Panel_(56)_combined.webp,https://suisoko.com/Spirits/Bringer/Spirit_Panel_(56)_combined.webp
,,,,,,
Spirits\Darkness,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Darkness\Combined\NIUnique37png_combined.webp,Unique,TERROR OF THE HUNTED,驚弓之鳥,Spirits/Darkness/NIUnique37png_combined.webp,https://suisoko.com/Spirits/Darkness/NIUnique37png_combined.webp
Spirits\Darkness,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Darkness\Combined\NIUnique38png_combined.webp,Unique,SWALLOWED BY THE ENDLESS DARK,消失於無邊黑暗中,Spirits/Darkness/NIUnique38png_combined.webp,https://suisoko.com/Spirits/Darkness/NIUnique38png_combined.webp
Spirits\Darkness,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Darkness\Combined\NIUnique39png_combined.webp,Unique,REACH FROM THE INFINITE DARKNESS,黑暗之觸,Spirits/Darkness/NIUnique39png_combined.webp,https://suisoko.com/Spirits/Darkness/NIUnique39png_combined.webp
Spirits\Darkness,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Darkness\Combined\NIUnique40png_combined.webp,Unique,EMERGE FROM THE DREAD NIGHT WIND,從暗夜寒風中降臨,Spirits/Darkness/NIUnique40png_combined.webp,https://suisoko.com/Spirits/Darkness/NIUnique40png_combined.webp
Spirits\Darkness,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Darkness\Combined\Spirit_Panel_NI_(13)_combined.webp,Spirit,BREATH OF DARKNESS DOWN YOUR SPINE,背脊上的黑暗喘息,Spirits/Darkness/Spirit_Panel_NI_(13)_combined.webp,https://suisoko.com/Spirits/Darkness/Spirit_Panel_NI_(13)_combined.webp
Spirits\Darkness,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Darkness\Combined\Spirit_Panel_NI_(12)_combined.webp,Spirit,BREATH OF DARKNESS DOWN YOUR SPINE,背脊上的黑暗喘息,Spirits/Darkness/Spirit_Panel_NI_(12)_combined.webp,https://suisoko.com/Spirits/Darkness/Spirit_Panel_NI_(12)_combined.webp
Spirits\Darkness,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Darkness\Combined\endless_dark_combined.webp,Accessory,A SPACE OF STRANGE AND INFINITE DARKNESS,被無盡的黑暗覆蓋的奇怪空間,Spirits/Darkness/endless_dark_combined.webp,https://suisoko.com/Spirits/Darkness/endless_dark_combined.webp
,,,,,,
Spirits\Devouring_Teeth,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Devouring_Teeth\Combined\HCards300pxiHProgression9png_combined.webp,Progression,DEVOURING TEETH LURK UNDERFOOT,遁地利齒,Spirits/Devouring_Teeth/HCards300pxiHProgression9png_combined.webp,https://suisoko.com/Spirits/Devouring_Teeth/HCards300pxiHProgression9png_combined.webp
Spirits\Devouring_Teeth,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Devouring_Teeth\Combined\HCards300pxiHUnique21png_combined.webp,Unique,MARK TERRITORY WITH SCARS AND TEETH,爪痕齒印是地盤的標記,Spirits/Devouring_Teeth/HCards300pxiHUnique21png_combined.webp,https://suisoko.com/Spirits/Devouring_Teeth/HCards300pxiHUnique21png_combined.webp
Spirits\Devouring_Teeth,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Devouring_Teeth\Combined\HCards300pxiHUnique22png_combined.webp,Unique,HERD TOWARDS THE LURKING MAW,驅趕至潛伏大口,Spirits/Devouring_Teeth/HCards300pxiHUnique22png_combined.webp,https://suisoko.com/Spirits/Devouring_Teeth/HCards300pxiHUnique22png_combined.webp
Spirits\Devouring_Teeth,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Devouring_Teeth\Combined\HCards300pxiHUnique23png_combined.webp,Unique,GIFT OF FURIOUS MIGHT,狂暴之力的禮贈,Spirits/Devouring_Teeth/HCards300pxiHUnique23png_combined.webp,https://suisoko.com/Spirits/Devouring_Teeth/HCards300pxiHUnique23png_combined.webp
Spirits\Devouring_Teeth,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Devouring_Teeth\Combined\HCards300pxiHUnique24png_combined.webp,Unique,FEROCIOUS RAMPAGE,瀦突猛進,Spirits/Devouring_Teeth/HCards300pxiHUnique24png_combined.webp,https://suisoko.com/Spirits/Devouring_Teeth/HCards300pxiHUnique24png_combined.webp
Spirits\Devouring_Teeth,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Devouring_Teeth\Combined\Spirit_Panel_(23)_combined.webp,Spirit,DEVOURING TEETH LURK UNDERFOOT,遁地利齒,Spirits/Devouring_Teeth/Spirit_Panel_(23)_combined.webp,https://suisoko.com/Spirits/Devouring_Teeth/Spirit_Panel_(23)_combined.webp
Spirits\Devouring_Teeth,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Devouring_Teeth\Combined\Spirit_Panel_H_Lore_with_Complexity_(3)_combined.webp,Spirit,DEVOURING TEETH LURK UNDERFOOT,遁地利齒,Spirits/Devouring_Teeth/Spirit_Panel_H_Lore_with_Complexity_(3)_combined.webp,https://suisoko.com/Spirits/Devouring_Teeth/Spirit_Panel_H_Lore_with_Complexity_(3)_combined.webp
,,,,,,
